product_id,sku,product_name,description,category,subcategory,vendor_id,price,cost,currency,weight_kg,stock_quantity,reorder_level,rating,review_count,is_active,created_date,last_updated,tags,_source_file,_loaded_at
PRD-000268,SKU-71263,Advanced Monitor Stand,Premium advanced monitor stand designed for maximum performance.,Electronics,Laptops,VND-002,603.75,376.08,USD,2.71,253,34,2.0,1681,0,08/01/2020,2020-07-30T00:00:00,"electronics,laptops,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000269,SKU-13934,SMART MECHANICAL KEYBOARD,Experience the best in electronics with our SMART MECHANICAL KEYBOARD.,Electronics,Smartphones,VND-001,559.13,172.43,USD,0.84,453,18,1.1,3104,False,12-22-2020,2021-11-22T00:00:00,"electronics,smartphones,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000270,SKU-58804,Smart Water Bottle,Premium smart water bottle designed for maximum performance.,Sports & Outdoors,Water Sports,VND-004,664.29,355.35,USD,3.7,98,44,2.0,2409,0,11-23-2023,2024-02-07T00:00:00,"sports-outdoors,water-sports,new-arrival,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000271,SKU-74092,Smart Denim Jeans,Premium smart denim jeans designed for maximum performance.,Clothing,Accessories,VND-005,217.14,120.57,USD,22.07,265,47,3.0,299,yes,10-21-2021,2022-02-04T00:00:00,"clothing,accessories,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000272,SKU-65708,Advanced Hair Dryer,Premium advanced hair dryer designed for maximum performance.,Beauty & Personal Care,Fragrances,VND-008,889.81,364.12,USD,2.19,298,11,2.6,1471,0,15-Nov-2022,2023-06-29T00:00:00,"beauty-personal-care,fragrances,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000273,SKU-75767,Classic Bluetooth Speaker,Discover the ultimate classic bluetooth speaker for your needs.,Electronics,Smartphones,VND-002,517.65,344.21,USD,13.7,128,10,5.0,2453,1,07-28-2024,2024-12-19T00:00:00,"electronics,smartphones,budget-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000274,SKU-29566,Classic Science Kit,Premium classic science kit designed for maximum performance.,Toys & Games,Outdoor Toys,VND-007,866.8,308.22,USD,13.86,174,18,2.8,2503,0,03/10/2021,2021-10-07T00:00:00,"toys-games,outdoor-toys,budget-friendly,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000275,SKU-99884,Modern Children's Book,Discover the ultimate modern children's book for your needs.,Books & Media,Non-Fiction,VND-006,755.09,245.77,USD,0.9,169,34,4.9,1542,yes,24-Jun-2024,2025-02-22T00:00:00,"books-media,non-fiction,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000276,SKU-98458,Deluxe Face Moisturizer,High-quality deluxe face moisturizer perfect for everyday use.,Beauty & Personal Care,Skincare,VND-008,557.37,387.84,USD,24.08,337,18,4.4,4394,true,2022-07-20,2023-02-19T00:00:00,"beauty-personal-care,skincare,premium,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000277,SKU-50600,Smart Outdoor Play Set,Discover the ultimate smart outdoor play set for your needs.,Toys & Games,Action Figures,VND-007,437.87,211.96,USD,12.61,3,46,3.1,320,no,2022-07-01,2022-08-16T00:00:00,"toys-games,action-figures,premium,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000278,SKU-32954,Essential Travel Guide,Discover the ultimate essential travel guide for your needs.,Books & Media,Entertainment,VND-006,420.89,279.26,USD,17.49,22,36,4.7,4528,false,17/11/2024,2025-01-18T00:00:00,"books-media,entertainment,bestseller,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000279,SKU-37180,Deluxe Art Collection,Premium deluxe art collection designed for maximum performance.,Books & Media,Entertainment,VND-006,510.99,299.15,USD,,128,38,1.3,1148,false,10-06-2020,2021-06-04T00:00:00,"books-media,entertainment,budget-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000280,SKU-48554,Premium Kitchen Scale,Discover the ultimate premium kitchen scale for your needs.,Home & Kitchen,Bedding,VND-003,132.9,76.57,USD,,345,38,3.9,429,yes,2022-06-24,2023-04-26T00:00:00,"home-kitchen,bedding,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000281,SKU-41265,Premium Mechanical Keyboard,High-quality premium mechanical keyboard perfect for everyday use.,,,VND-007,-207.98,,US Dollar,1.67,427,23,2.3,4437,0,09/12/2020,2021-06-29T00:00:00,"bestseller,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000282,SKU-11965,Deluxe Hiking Backpack,High-quality deluxe hiking backpack perfect for everyday use.,Sports & Outdoors,Team Sports,VND-004,408.11,150.42,USD,16.28,111,16,4.2,4914,0,20-Apr-2024,2024-10-03T00:00:00,"sports-outdoors,team-sports,premium,trending,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000283,SKU-97342,Smart Travel Guide,Premium smart travel guide designed for maximum performance.,Books & Media,Educational,VND-006,487.3,243.4,USD,5.89,119,22,3.5,1242,0,2024-04-03,2024-10-12T00:00:00,"books-media,educational,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000284,SKU-68160,Premium Webcam HD,Experience the best in electronics with our Premium Webcam HD.,Electronics,Smartwatches,VND-001,741.85,377.3,USD,20.34,375,21,3.8,3623,yes,11/05/2021,2022-03-29T00:00:00,"electronics,smartwatches,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000285,SKU-28550,Compact Perfume Essence,Discover the ultimate compact perfume essence for your needs.,Beauty & Personal Care,Haircare,VND-008,938.88,311.71,USD,18.15,125,33,3.5,3262,no,25/05/2023,2023-12-04T00:00:00,"beauty-personal-care,haircare,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000286,SKU-66810,Premium Face Mask Pack,Premium premium face mask pack designed for maximum performance.,Beauty & Personal Care,Personal Hygiene,VND-008,762.71,270.5,USD,22.67,283,40,3.2,1603,0,2021/06/10,2021-08-28T00:00:00,"beauty-personal-care,personal-hygiene,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000287,SKU-64502,Deluxe Gaming Mouse,Premium deluxe gaming mouse designed for maximum performance.,Electronics,Headphones,VND-001,940.87,474.05,USD,,471,41,4.1,3016,0,04/03/2023,2024-02-23T00:00:00,"electronics,headphones,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000288,SKU-14522,Premium Remote Control Car,High-quality premium remote control car perfect for everyday use.,Toys & Games,Action Figures,VND-007,922.24,636.03,USD,17.06,487,15,4.7,4247,0,2020-11-26,2021-03-02T00:00:00,"toys-games,action-figures,new-arrival,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000289,SKU-96309,Professional Denim Jeans,Premium professional denim jeans designed for maximum performance. - Special: café,Clothing,Accessories,VND-005,887.77,498.76,Usd,8.68,476,37,4.1,1397,yes,12-02-2023,2024-03-01T00:00:00,"clothing,accessories,new-arrival,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000290,SKU-24449,Premium Coffee Maker,High-quality premium coffee maker perfect for everyday use.,Home & Kitchen,Decor,VND-003,456.14,179.68,USD,24.58,467,41,2.1,825,0,13/11/2024,2024-11-17T00:00:00,"home-kitchen,decor,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000291,SKU-10951,Modern Power Bank,High-quality modern power bank perfect for everyday use.,Electronics,Smartphones,VND-001,381.9,184.37,USD,10.79,161,35,4.5,1137,True,2022/01/09,2022-01-22T00:00:00,"electronics,smartphones,bestseller,eco-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000292,SKU-96360,PREMIUM FITNESS TRACKER,Discover the ultimate premium fitness tracker for your needs.,Sports & Outdoors,Water Sports,VND-004,871.14,605.22,USD,9.07,166,16,2.4,3152,no,23-Apr-2021,2021-09-20T00:00:00,"sports-outdoors,water-sports,new-arrival,premium,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000293,SKU-49498,Deluxe Smart Watch,High-quality deluxe smart watch perfect for everyday use.,Electronics,Headphones,VND-001,834.02,323.73,USD,12.11,87,26,4.7,3901,1,2023-09-13,2024-08-21T00:00:00,"electronics,headphones,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000294,SKU-53620,Smart Air Fryer,Experience the best in home & kitchen with our Smart Air Fryer.,Home & Kitchen,Cookware,VND-003,873.21,520.64,USD,17.96,328,22,2.2,951,0,2024/10/19,2025-08-08T00:00:00,"home-kitchen,cookware,new-arrival,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000295,SKU-80202,Advanced Remote Control Car,Premium advanced remote control car designed for maximum performance.,Toys & Games,Educational Toys,VND-007,197.95,106.8,USD,5.63,235,29,1.6,4115,True,07-29-2024,2025-07-16T00:00:00,"toys-games,educational-toys,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000296,SKU-59375,Classic Perfume Essence,Discover the ultimate classic perfume essence for your needs.,Beauty & Personal Care,Fragrances,VND-008,68.21,41.14,USD,21.65,200,35,2.7,588,0,27/07/2024,2025-04-23T00:00:00,"beauty-personal-care,fragrances,sale,budget-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000297,SKU-86072,Modern Science Kit,High-quality modern science kit perfect for everyday use.,Toys & Games,Action Figures,VND-007,867.19,390.78,USD,11.1,107,37,4.4,1378,true,12/03/2024,2024-04-09T00:00:00,"toys-games,action-figures,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000298,SKU-77559,ESSENTIAL PERFUME ESSENCE,High-quality essential perfume essence perfect for everyday use.,Beauty & Personal Care,Skincare,VND-008,653.59,361.39,USD,6.1,488,38,4.5,3009,1,2024/03/06,2024-03-11T00:00:00,"beauty-personal-care,skincare,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000299,SKU-76813,Deluxe Gaming Mouse,High-quality deluxe gaming mouse perfect for everyday use.,Electronics,Headphones,VND-002,232.68,145.46,USD,14.86,359,11,4.4,3225,yes,16/03/2023,2023-12-25T00:00:00,"electronics,headphones,budget-friendly,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000300,SKU-25378,Compact Power Bank,High-quality compact power bank perfect for everyday use.,Electronics,Laptops,VND-002,188.85,130.47,USD,3.31,287,10,2.5,2034,yes,2024-03-22,2024-08-22T00:00:00,"electronics,laptops,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000301,SKU-51017,Compact Dress Shirt,Experience the best in clothing with our Compact Dress Shirt.,Clothing,Women's Wear,VND-005,527.43,173.92,USD,20.51,153,26,2.1,2135,yes,16/03/2021,2021-09-27T00:00:00,"clothing,women's-wear,new-arrival,trending,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000302,SKU-28775,Classic Mechanical Keyboard,Experience the best in electronics with our Classic Mechanical Keyboard.,Electronics,Smartwatches,VND-002,540.54,250.11,US Dollar,12.83,161,31,1.5,728,1,2022/06/07,2022-12-09T00:00:00,"electronics,smartwatches,budget-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000303,SKU-66810,Professional Coffee Maker,Discover the ultimate professional coffee maker for your needs.,Home & Kitchen,Furniture,VND-003,979.68,364.7,USD,14.76,178,44,1.2,4519,yes,11-07-2024,2025-09-07T00:00:00,"home-kitchen,furniture,trending,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000304,SKU-30380,Modern Cookware Set,Premium modern cookware set designed for maximum performance.,Home & Kitchen,Cookware,VND-003,660.98,278.98,USD,9.32,214,15,2.1,2503,false,2021/01/09,2021-08-05T00:00:00,"home-kitchen,cookware,budget-friendly,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000305,SKU-22272,compact power bank,Premium compact power bank designed for maximum performance. - Special: naïve,Electronics,Smartwatches,VND-002,173.45,100.78,USD,23.72,69,32,4.6,2000,yes,20-Nov-2022,2023-10-24T00:00:00,"electronics,smartwatches,premium,eco-friendly,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000306,SKU-32913,Premium Face Mask Pack,Premium premium face mask pack designed for maximum performance.,Beauty & Personal Care,Personal Hygiene,VND-008,84.36,38.59,USD,24.25,425,29,1.9,4223,0,2024-04-18,2024-05-06T00:00:00,"beauty-personal-care,personal-hygiene,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000307,SKU-53063,Ultra USB Hub,Our Ultra USB Hub combines style and functionality.,Electronics,Smartphones,VND-001,305.36,200.58,USD,12.35,78,44,2.6,2207,yes,2022-09-25,2022-11-19T00:00:00,"electronics,smartphones,premium,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000308,SKU-10761,CLASSIC KITCHEN SCALE,Premium classic kitchen scale designed for maximum performance.,Home & Kitchen,Furniture,VND-003,365.63,219.54,USD,9.92,82,35,4.2,4111,0,09-08-2022,2023-03-26T00:00:00,"home-kitchen,furniture,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000309,SKU-75536,Advanced USB Hub,Experience the best in electronics with our Advanced USB Hub.,Electronics,Laptops,VND-002,23.5,13.31,USD,10.91,389,37,4.1,1625,false,18/06/2023,2024-02-15T00:00:00,"electronics,laptops,budget-friendly,bestseller,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000310,SKU-29493,Classic Coffee Maker,Premium classic coffee maker designed for maximum performance.,Home & Kitchen,Bedding,VND-003,237.08,96.66,USD,2.36,156,27,2.7,2875,False,18/04/2021,2022-04-17T00:00:00,"home-kitchen,bedding,new-arrival,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000311,SKU-82063,Professional USB Hub,Our Professional USB Hub combines style and functionality.,Electronics,Smartphones,VND-001,219.85,123.14,USD,9.15,6,23,3.4,4786,false,26/04/2024,2024-11-08T00:00:00,"electronics,smartphones,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000312,SKU-95767,Professional Air Fryer,Discover the ultimate professional air fryer for your needs.,Home & Kitchen,Cookware,VND-003,819.23,565.31,USD,7.61,273,33,4.6,3673,1,30/03/2020,2021-02-15T00:00:00,"home-kitchen,cookware,bestseller,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000313,SKU-76043,ULTRA HAIR DRYER,High-quality ultra hair dryer perfect for everyday use.,Beauty & Personal Care,Personal Hygiene,VND-008,792.97,365.04,USD,14.2,379,27,4.0,1695,yes,10-Oct-2022,2023-01-12T00:00:00,"beauty-personal-care,personal-hygiene,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000314,SKU-78822,Modern Tennis Racket,High-quality modern tennis racket perfect for everyday use.,Sports & Outdoors,Cycling,VND-004,266.24,92.25,USD,13.39,482,32,2.0,4957,1,09-29-2020,2021-04-05T00:00:00,"sports-outdoors,cycling,bestseller,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000315,SKU-48652,Advanced Running Shorts,Premium advanced running shorts designed for maximum performance.,Clothing,Footwear,VND-005,331.38,172.43,USD,,336,38,2.0,1807,0,12-May-2024,2024-10-25T00:00:00,"clothing,footwear,new-arrival,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000316,SKU-66872,Ultra Science Kit,Premium ultra science kit designed for maximum performance.,Toys & Games,Outdoor Toys,VND-007,374.94,149.26,USD,4.8,331,35,1.8,821,yes,27/09/2021,2022-06-23T00:00:00,"toys-games,outdoor-toys,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000317,SKU-24422,Premium Smart Watch,High-quality premium smart watch perfect for everyday use.,Electronics,Headphones,VND-001,828.29,518.66,USD,-3.65,-7,29,2.9,2717,no,01-15-2023,2023-09-17T00:00:00,"electronics,headphones,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000318,SKU-12779,Compact USB Hub,High-quality compact usb hub perfect for everyday use.,Electronics,Smartwatches,VND-001,826.67,366.15,USD,0.7,335,49,5.0,2733,1,2024/12/05,2025-02-03T00:00:00,"electronics,smartwatches,bestseller,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000319,SKU-88592,Modern Food Processor,Experience the best in home & kitchen with our Modern Food Processor.,Home & Kitchen,Decor,VND-003,189.54,111.55,USD,2.69,477,40,1.6,551,no,2023-12-27,2024-02-22T00:00:00,"home-kitchen,decor,trending,premium,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000320,SKU-33838,Deluxe Cutting Board,Discover the ultimate deluxe cutting board for your needs.,Home & Kitchen,Furniture,VND-003,769.85,393.22,USD,3.54,196,24,1.9,714,yes,15-Oct-2022,2023-02-12T00:00:00,"home-kitchen,furniture,bestseller,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000321,SKU-27510,Ultra Gaming Mouse,Experience the best in electronics with our Ultra Gaming Mouse.,Electronics,Cameras,VND-001,921.69,296.45,USD,13.83,107,16,1.1,4764,0,24/04/2020,2020-05-31T00:00:00,"electronics,cameras,budget-friendly,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000322,SKU-20353,Essential Coffee Maker,High-quality essential coffee maker perfect for everyday use.,Home & Kitchen,Appliances,VND-003,-252.59,,USD,3.59,240,48,1.6,1421,True,2021/11/21,2022-08-05T00:00:00,"home-kitchen,appliances,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000323,SKU-43823,Essential Remote Control Car,Discover the ultimate essential remote control car for your needs.,Toys & Games,Outdoor Toys,VND-007,919.95,391.23,USD,9.5,205,35,1.3,3116,no,2021/03/24,2021-06-16T00:00:00,"toys-games,outdoor-toys,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000324,SKU-23683,Premium Biography,High-quality premium biography perfect for everyday use.,Books & Media,Non-Fiction,VND-006,87.02,27.7,USD,1.73,158,30,3.3,763,no,2021-02-17,2021-07-25T00:00:00,"books-media,non-fiction,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000325,SKU-61202,Professional Wool Sweater,High-quality professional wool sweater perfect for everyday use.,Clothing,Accessories,VND-005,728.42,496.15,USD,2.61,300,24,1.6,1766,False,03-Sep-2022,2023-08-17T00:00:00,"clothing,accessories,new-arrival,premium,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000326,SKU-57227,Essential Biography,Our Essential Biography combines style and functionality.,Books & Media,Non-Fiction,VND-006,627.23,313.34,USD,1.97,254,39,4.9,2569,False,31/01/2020,2020-04-26T00:00:00,"books-media,non-fiction,new-arrival,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000327,SKU-33486,Modern Casual Sneakers,Experience the best in clothing with our Modern Casual Sneakers.,Clothing,Kids' Wear,VND-005,713.54,320.72,USD,3.19,439,36,3.0,4144,0,17-Apr-2022,2022-12-03T00:00:00,"clothing,kids'-wear,premium,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000328,SKU-11041,Smart USB Hub,Experience the best in electronics with our Smart USB Hub.,Electronics,Smartwatches,VND-001,163.01,61.91,USD,21.87,239,31,4.7,528,yes,2024/08/02,2025-01-11T00:00:00,"electronics,smartwatches,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000329,SKU-15017,Classic Fitness Tracker,High-quality classic fitness tracker perfect for everyday use.,Sports & Outdoors,Fitness Equipment,VND-004,549.62,183.26,USD,19.38,404,14,3.7,2243,true,27/08/2022,2023-03-22T00:00:00,"sports-outdoors,fitness-equipment,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000330,SKU-44006,Essential Nail Polish Set,Discover the ultimate essential nail polish set for your needs.,Beauty & Personal Care,Personal Hygiene,VND-008,192.23,72.94,USD,5.05,274,47,1.0,1184,0,2020/11/25,2021-05-09T00:00:00,"beauty-personal-care,personal-hygiene,budget-friendly,premium,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000331,SKU-75463,essential gaming mouse,Premium essential gaming mouse designed for maximum performance.,Electronics,Headphones,VND-001,865.65,380.22,Usd,11.32,230,22,4.1,4725,false,2023-03-30,2023-04-06T00:00:00,"electronics,headphones,budget-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000332,SKU-26350,Essential Mechanical Keyboard,Experience the best in electronics with our Essential Mechanical Keyboard.,Electronics,Tablets,VND-001,702.31,388.83,USD,13.13,90,49,2.5,812,yes,03/02/2022,2022-03-19T00:00:00,"electronics,tablets,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000333,SKU-91766,Smart Wireless Headphones,Premium smart wireless headphones designed for maximum performance.,Electronics,Smartphones,VND-001,927.95,281.21,USD,5.38,58,33,4.3,1834,yes,2022-08-19,2023-05-05T00:00:00,"electronics,smartphones,sale,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000334,SKU-10544,Ultra Mechanical Keyboard,Experience the best in  with our Ultra Mechanical Keyboard.,,,VND-005,901.18,425.03,USD,18.56,292,50,2.6,3198,0,10-May-2021,2021-08-06T00:00:00,"sale,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000335,SKU-26558,Modern Water Filter,High-quality modern water filter perfect for everyday use.,Home & Kitchen,Appliances,VND-003,509.2,281.99,US Dollar,,5,32,1.1,1528,no,30/04/2023,2023-08-30T00:00:00,"home-kitchen,appliances,new-arrival,sale,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000336,SKU-46040,Smart Bluetooth Speaker,Experience the best in  with our Smart Bluetooth Speaker.,,,VND-004,92.12,45.56,USD,3.15,92,50,3.0,625,False,10-09-2022,2023-01-24T00:00:00,"trending,budget-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000337,SKU-33419,Professional Nail Polish Set,Discover the ultimate professional nail polish set for your needs. - Special: piñata,Beauty & Personal Care,Haircare,VND-008,663.06,229.36,USD,15.39,379,23,4.0,241,0,06/09/2020,2021-02-20T00:00:00,"beauty-personal-care,haircare,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000338,SKU-36114,Modern Power Bank,High-quality modern power bank perfect for everyday use.,Electronics,Tablets,VND-002,953.69,649.94,USD,12.87,88,41,4.1,3550,false,09-28-2024,2025-05-14T00:00:00,"electronics,tablets,eco-friendly,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000339,SKU-60206,professional casual sneakers,High-quality professional casual sneakers perfect for everyday use.,Clothing,Accessories,VND-005,435.01,173.19,USD,12.83,423,23,2.3,3044,0,12-22-2022,2023-06-30T00:00:00,"clothing,accessories,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000340,SKU-11428,Advanced Biography,Premium advanced biography designed for maximum performance.,Books & Media,Fiction,VND-006,719.62,272.63,USD,15.08,142,41,2.7,4084,false,2024-07-11,2024-08-03T00:00:00,"books-media,fiction,trending,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000341,SKU-87485,Smart Wireless Headphones,High-quality smart wireless headphones perfect for everyday use.,Electronics,Laptops,VND-002,389.02,233.99,USD,21.06,470,35,2.7,653,0,2021-11-21,2022-09-01T00:00:00,"electronics,laptops,trending,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000342,SKU-69582,Advanced Monitor Stand,Experience the best in electronics with our Advanced Monitor Stand.,Electronics,Tablets,VND-001,498.39,346.79,USD,20.65,441,13,4.2,2127,1,11/06/2022,2022-07-03T00:00:00,"electronics,tablets,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000343,SKU-90314,Ultra Workout Leggings,Discover the ultimate ultra workout leggings for your needs.,Clothing,Kids' Wear,VND-005,793.7,340.31,USD,21.56,494,40,3.3,1850,1,2023/07/28,2023-09-13T00:00:00,"clothing,kids'-wear,budget-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000344,SKU-41768,Professional Bluetooth Speaker,Discover the ultimate professional bluetooth speaker for your needs.,Electronics,Cameras,VND-002,662.88,372.62,USD,0.43,96,42,2.3,865,no,28/11/2021,2022-02-02T00:00:00,"electronics,cameras,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000345,SKU-62455,Modern Outdoor Play Set,Discover the ultimate modern outdoor play set for your needs.,Toys & Games,Puzzles,VND-007,196.06,86.61,USD,21.92,457,23,2.1,1233,False,2021-06-30,2022-01-19T00:00:00,"toys-games,puzzles,trending,eco-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000346,SKU-16440,Modern Tablet Pro,High-quality modern tablet pro perfect for everyday use.,Electronics,Tablets,VND-001,652.13,221.99,USD,13.29,348,24,3.3,3314,1,2021-05-24,2021-12-10T00:00:00,"electronics,tablets,bestseller,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000347,SKU-36683,Premium Denim Jeans,Our Premium Denim Jeans combines style and functionality.,Clothing,Women's Wear,VND-005,354.15,153.57,USD,15.59,352,21,-1.0,2161,yes,2021-10-07,2021-11-15T00:00:00,"clothing,women's-wear,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000348,SKU-74003,Premium Monitor Stand,Our Premium Monitor Stand combines style and functionality.,Electronics,Headphones,VND-001,874.48,422.81,USD,5.78,396,32,2.0,2466,0,09-15-2021,2022-09-13T00:00:00,"electronics,headphones,eco-friendly,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000349,SKU-93859,Ultra Nail Polish Set,Discover the ultimate ultra nail polish set for your needs.,Beauty & Personal Care,Makeup,VND-008,30.51,11.29,USD,18.55,381,32,2.8,2713,1,2022-02-12,2022-08-31T00:00:00,"beauty-personal-care,makeup,trending,sale,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000350,SKU-54993,Smart Fitness Tracker,Experience the best in sports & outdoors with our Smart Fitness Tracker.,Sports & Outdoors,Cycling,VND-004,835.82,402.48,USD,12.52,76,23,2.2,2318,True,16-Aug-2021,2022-06-15T00:00:00,"sports-outdoors,cycling,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000351,SKU-96540,Modern Makeup Brush Set,High-quality modern makeup brush set perfect for everyday use.,Beauty & Personal Care,Skincare,VND-008,835.76,391.99,USD,3.96,375,16,2.4,2140,yes,2023-04-13,2023-09-14T00:00:00,"beauty-personal-care,skincare,sale,new-arrival,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000352,SKU-36149,Modern Board Game Classic,Our Modern Board Game Classic combines style and functionality.,Toys & Games,Puzzles,VND-007,257.51,121.3,USD,11.58,426,36,3.7,3360,0,10-Oct-2020,2021-06-03T00:00:00,"toys-games,puzzles,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000353,SKU-90636,Advanced Smart Watch,Discover the ultimate advanced smart watch for your needs.,Electronics,Smartphones,VND-001,907.77,393.42,USD,21.96,64,16,1.2,2380,False,2020/01/13,2020-10-28T00:00:00,"electronics,smartphones,premium,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000354,SKU-76954,Ultra Webcam HD,Discover the ultimate ultra webcam hd for your needs.,Electronics,Smartwatches,VND-001,741.96,376.86,USD,5.67,154,25,,1673,False,2024-01-12,2024-03-05T00:00:00,"electronics,smartwatches,bestseller,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000355,SKU-49311,Compact Hair Dryer,Discover the ultimate compact hair dryer for your needs.,Beauty & Personal Care,Skincare,VND-008,410.5,280.63,USD,21.5,325,41,2.9,3009,False,17/10/2020,2021-09-23T00:00:00,"beauty-personal-care,skincare,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000356,SKU-29420,Premium Monitor Stand,Premium premium monitor stand designed for maximum performance.,Electronics,Headphones,VND-002,37.68,14.48,USD,22.34,464,43,4.9,3199,1,2020/10/12,2021-07-01T00:00:00,"electronics,headphones,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000357,SKU-54471,Modern Cutting Board,Our Modern Cutting Board combines style and functionality.,Home & Kitchen,Storage,VND-003,464.88,152.03,USD,12.15,92,11,3.3,1303,yes,04-Nov-2022,2023-03-02T00:00:00,"home-kitchen,storage,premium",products.csv,2026-02-10T22:25:28.068809
