product_id,vendor_id,sku,product_name,description,category,subcategory,currency,price,cost,stock_quantity,reorder_level,weight_kg,rating,review_count,is_active,tags,created_date,last_updated,source_file,loaded_at
PRD-000058,VND-006,SKU-33850,Premium Cookbook,Discover the ultimate premium cookbook for your needs.,Books & Media,Magazines,USD,770.09,385.84,485,20,4.13,3.5,4848,false,"books-media,magazines,new-arrival",2021-08-04,2022-05-28,products.csv,2026-02-11T07:14:54.110402
PRD-000412,VND-004,SKU-62231,Modern Tennis Racket,Experience the best in sports & outdoors with our Modern Tennis Racket.,Sports & Outdoors,Team Sports,USD,630.13,233.76,228,48,13.49,3.6,2177,false,"sports-outdoors,team-sports,bestseller,premium",22/05/2021,2022-02-28,products.csv,2026-02-11T07:14:54.110402
PRD-000248,VND-004,SKU-43793,Compact Running Shoes,High-quality compact running shoes perfect for everyday use.,Sports & Outdoors,Cycling,USD,993.72,625.49,25,12,21.86,4.1,4155,false,"sports-outdoors,cycling,premium",2022/06/15,2022-08-07,products.csv,2026-02-11T07:14:54.110402
PRD-000083,VND-006,SKU-48200,Classic Children's Book,Experience the best in books & media with our Classic Children's Book.,Books & Media,Entertainment,US$,737.52,419.79,303,18,9.88,2.2,2480,true,"books-media,entertainment,premium,new-arrival",03-Jan-2021,2021-05-06,products.csv,2026-02-11T07:14:54.110402
PRD-000037,VND-002,SKU-94518,Professional Power Bank,Discover the ultimate professional power bank for your needs.,Electronics,Cameras,USD,365.08,222.61,170,48,16.02,1.9,23,false,"electronics,cameras,new-arrival",14-Sep-2020,2021-02-02,products.csv,2026-02-11T07:14:54.110402
PRD-000488,VND-005,SKU-66060,Essential Sports Bra,Our Essential Sports Bra combines style and functionality.,Clothing,Women's Wear,USD,631.82,241.33,21,46,3.16,1.4,490,true,"clothing,women's-wear,sale",2021-07-22,2021-07-27,products.csv,2026-02-11T07:14:54.110402
PRD-000301,VND-005,SKU-51017,Compact Dress Shirt,Experience the best in clothing with our Compact Dress Shirt.,Clothing,Women's Wear,USD,527.43,173.92,153,26,20.51,2.1,2135,true,"clothing,women's-wear,new-arrival,trending,premium",16/03/2021,2021-09-27,products.csv,2026-02-11T07:14:54.110402
PRD-000244,VND-008,SKU-90837,Essential Hair Dryer,Experience the best in beauty & personal care with our Essential Hair Dryer.,Beauty & Personal Care,Personal Hygiene,USD,367.11,122.78,96,39,4.85,3.5,1213,false,"beauty-personal-care,personal-hygiene,bestseller,budget-friendly",2021/03/04,2021-11-01,products.csv,2026-02-11T07:14:54.110402
PRD-000308,VND-003,SKU-10761,CLASSIC KITCHEN SCALE,Premium classic kitchen scale designed for maximum performance.,Home & Kitchen,Furniture,USD,365.63,219.54,82,35,9.92,4.2,4111,false,"home-kitchen,furniture,bestseller",09-08-2022,2023-03-26,products.csv,2026-02-11T07:14:54.110402
PRD-000176,VND-005,SKU-48590,Ultra Casual Sneakers,Our Ultra Casual Sneakers combines style and functionality.,Clothing,Footwear,USD,616.99,402.91,480,15,18.09,1.7,2048,false,"clothing,footwear,premium,budget-friendly,new-arrival",24/01/2023,2023-07-08,products.csv,2026-02-11T07:14:54.110402
PRD-000141,VND-008,SKU-40673,Advanced Face Mask Pack,Our Advanced Face Mask Pack combines style and functionality.,Beauty & Personal Care,Skincare,USD,52.37,23.36,360,14,1.26,3.3,4232,true,"beauty-personal-care,skincare,new-arrival,eco-friendly",07-21-2023,2023-11-26,products.csv,2026-02-11T07:14:54.110402
PRD-000456,VND-002,SKU-74847,Ultra Mechanical Keyboard,Our Ultra Mechanical Keyboard combines style and functionality.,Electronics,Cameras,USD,25.79,15.47,250,39,7.08,5.0,657,true,"electronics,cameras,bestseller,new-arrival,eco-friendly",2020-12-07,2021-05-26,products.csv,2026-02-11T07:14:54.110402
PRD-000250,VND-007,SKU-64186,Compact Stuffed Animal,Experience the best in toys & games with our Compact Stuffed Animal.,Toys & Games,Action Figures,USD,918.83,607.35,35,13,19.28,2.6,4258,true,"toys-games,action-figures,trending,premium",2021/10/06,2022-03-06,products.csv,2026-02-11T07:14:54.110402
PRD-000489,VND-005,SKU-38893,Compact Wool Sweater,High-quality compact wool sweater perfect for everyday use.,Clothing,Footwear,USD,622.12,388.09,412,17,13.89,1.4,783,true,"clothing,footwear,new-arrival,budget-friendly",23/02/2022,2022-06-29,products.csv,2026-02-11T07:14:54.110402
PRD-000299,VND-002,SKU-76813,Deluxe Gaming Mouse,High-quality deluxe gaming mouse perfect for everyday use.,Electronics,Headphones,USD,232.68,145.46,359,11,14.86,4.4,3225,true,"electronics,headphones,budget-friendly,eco-friendly,trending",16/03/2023,2023-12-25,products.csv,2026-02-11T07:14:54.110402
PRD-000476,VND-004,SKU-24664,Smart Yoga Mat,Our Smart Yoga Mat combines style and functionality.,Sports & Outdoors,Fitness Equipment,USD,990.59,383.98,403,32,23.56,2.6,3342,true,"sports-outdoors,fitness-equipment,new-arrival",08-27-2020,2021-08-14,products.csv,2026-02-11T07:14:54.110402
PRD-000136,VND-007,SKU-51180,Smart Building Blocks,High-quality smart building blocks perfect for everyday use.,Toys & Games,Educational Toys,USD,539.48,333.78,154,44,23.21,3.1,2416,true,"toys-games,educational-toys,sale",2021/07/30,2022-06-19,products.csv,2026-02-11T07:14:54.110402
PRD-000428,VND-002,SKU-54217,Deluxe Webcam HD,Experience the best in electronics with our Deluxe Webcam HD.,Electronics,Smartwatches,USD,343.87,178.88,400,28,21.42,4.9,1034,false,"electronics,smartwatches,trending,budget-friendly",2023-08-08,2024-02-01,products.csv,2026-02-11T07:14:54.110402
PRD-000460,VND-003,SKU-48891,Essential Kitchen Scale,Premium essential kitchen scale designed for maximum performance.,Home & Kitchen,Storage,USD,605.53,201.02,128,38,13.31,3.9,98,true,"home-kitchen,storage,sale",2020-11-26,2021-11-06,products.csv,2026-02-11T07:14:54.110402
PRD-000424,VND-004,SKU-74092,Premium Swimming Goggles,Experience the best in sports & outdoors with our Premium Swimming Goggles.,Sports & Outdoors,Cycling,USD,164.19,81.93,80,29,16.56,4.7,3306,true,"sports-outdoors,cycling,budget-friendly,sale",23-Dec-2020,2021-11-08,products.csv,2026-02-11T07:14:54.110402
PRD-000348,VND-001,SKU-74003,Premium Monitor Stand,Our Premium Monitor Stand combines style and functionality.,Electronics,Headphones,USD,874.48,422.81,396,32,5.78,2.0,2466,false,"electronics,headphones,eco-friendly,premium",09-15-2021,2022-09-13,products.csv,2026-02-11T07:14:54.110402
PRD-000260,VND-001,SKU-99128,Smart Webcam HD,Premium smart webcam hd designed for maximum performance.,Electronics,Tablets,USD,386.34,214.06,357,38,13.4,3.0,2236,false,"electronics,tablets,sale,budget-friendly,new-arrival",13-Oct-2020,2021-02-15,products.csv,2026-02-11T07:14:54.110402
PRD-000105,VND-005,SKU-86544,Classic Leather Belt,Experience the best in clothing with our Classic Leather Belt.,Clothing,Footwear,USD,999.6,665.33,294,11,18.45,3.4,2880,false,"clothing,footwear,new-arrival,eco-friendly,budget-friendly",2024/06/21,2025-04-07,products.csv,2026-02-11T07:14:54.110402
PRD-000310,VND-003,SKU-29493,Classic Coffee Maker,Premium classic coffee maker designed for maximum performance.,Home & Kitchen,Bedding,USD,237.08,96.66,156,27,2.36,2.7,2875,false,"home-kitchen,bedding,new-arrival,sale",18/04/2021,2022-04-17,products.csv,2026-02-11T07:14:54.110402
PRD-000377,VND-006,SKU-92061,Ultra Monitor Stand,High-quality ultra monitor stand perfect for everyday use.,,,USD,45.27,21.45,416,41,16.87,4.4,4568,true,premium,10-14-2022,2023-08-22,products.csv,2026-02-11T07:14:54.110402
PRD-000427,VND-006,SKU-85938,Essential Mystery Novel,Premium essential mystery novel designed for maximum performance.,Books & Media,Educational,USD,739.04,341.63,121,23,0.46,1.8,3712,false,"books-media,educational,eco-friendly,trending",2021-10-22,2022-09-05,products.csv,2026-02-11T07:14:54.110402
PRD-000384,VND-001,SKU-54285,Smart USB Hub,Premium smart usb hub designed for maximum performance.,Electronics,Tablets,USD,835.97,558.84,255,37,5.31,4.4,634,false,"electronics,tablets,budget-friendly",28/08/2023,2024-03-07,products.csv,2026-02-11T07:14:54.110402
PRD-000263,VND-004,SKU-18526,Compact Running Shoes,High-quality compact running shoes perfect for everyday use.,Sports & Outdoors,Fitness Equipment,USD,136.15,55.77,129,43,24.8,2.3,3822,true,"sports-outdoors,fitness-equipment,eco-friendly,bestseller",2022-07-18,2023-03-28,products.csv,2026-02-11T07:14:54.110402
PRD-000315,VND-005,SKU-48652,Advanced Running Shorts,Premium advanced running shorts designed for maximum performance.,Clothing,Footwear,USD,331.38,172.43,336,38,,2.0,1807,false,"clothing,footwear,new-arrival,eco-friendly",12-May-2024,2024-10-25,products.csv,2026-02-11T07:14:54.110402
PRD-000181,VND-004,SKU-95119,Smart Water Bottle,Discover the ultimate smart water bottle for your needs.,Sports & Outdoors,Fitness Equipment,USD,798.76,348.69,103,46,-14.05,4.1,238,false,"sports-outdoors,fitness-equipment,sale",2021-06-05,2021-09-02,products.csv,2026-02-11T07:14:54.110402
PRD-000332,VND-001,SKU-26350,Essential Mechanical Keyboard,Experience the best in electronics with our Essential Mechanical Keyboard.,Electronics,Tablets,USD,702.31,388.83,90,49,13.13,2.5,812,true,"electronics,tablets,bestseller",03/02/2022,2022-03-19,products.csv,2026-02-11T07:14:54.110402
PRD-000252,VND-005,SKU-16626,Modern Sports Bra,Discover the ultimate modern sports bra for your needs.,Clothing,Women's Wear,USD,798.62,420.26,181,50,1.59,2.8,4368,false,"clothing,women's-wear,sale",2024-03-29,2025-01-27,products.csv,2026-02-11T07:14:54.110402
PRD-000104,VND-004,SKU-82179,Essential Hiking Backpack,Premium essential hiking backpack designed for maximum performance.,Sports & Outdoors,Water Sports,USD,484.23,180.1,9,30,6.3,3.3,4891,true,"sports-outdoors,water-sports,budget-friendly",05-20-2024,2024-09-09,products.csv,2026-02-11T07:14:54.110402
PRD-000158,VND-002,SKU-90375,Compact Gaming Mouse,Our Compact Gaming Mouse combines style and functionality. - Special: café,Electronics,Smartwatches,USD,809.49,334.19,316,18,4.64,4.9,3591,false,"electronics,smartwatches,bestseller",05-Dec-2023,2023-12-09,products.csv,2026-02-11T07:14:54.110402
PRD-000313,VND-008,SKU-76043,ULTRA HAIR DRYER,High-quality ultra hair dryer perfect for everyday use.,Beauty & Personal Care,Personal Hygiene,USD,792.97,365.04,379,27,14.2,4.0,1695,true,"beauty-personal-care,personal-hygiene,new-arrival",10-Oct-2022,2023-01-12,products.csv,2026-02-11T07:14:54.110402
PRD-000169,VND-004,SKU-66369,Essential Water Bottle,Premium essential water bottle designed for maximum performance.,Sports & Outdoors,Fitness Equipment,USD,330.17,119.65,86,15,8.68,4.3,920,false,"sports-outdoors,fitness-equipment,eco-friendly",2023/06/16,2023-07-13,products.csv,2026-02-11T07:14:54.110402
PRD-000157,VND-004,SKU-64028,Ultra Mechanical Keyboard,High-quality ultra mechanical keyboard perfect for everyday use.,,,USD,267.2,122.35,-28,20,17.23,1.8,3192,true,sale,06-22-2024,2025-01-01,products.csv,2026-02-11T07:14:54.110402
PRD-000052,VND-005,SKU-41531,Compact Wool Sweater,Our Compact Wool Sweater combines style and functionality.,Clothing,Men's Wear,USD,574.95,341.05,199,50,12.73,2.4,849,false,"clothing,men's-wear,budget-friendly,sale,new-arrival",2020/03/30,2021-01-21,products.csv,2026-02-11T07:14:54.110402
PRD-000032,VND-002,SKU-47667,Professional Bluetooth Speaker,Premium professional bluetooth speaker designed for maximum performance.,Electronics,Smartwatches,USD,997.44,542.4,150,34,22.6,4.2,1972,false,"electronics,smartwatches,new-arrival,budget-friendly,trending",01/06/2022,2023-02-10,products.csv,2026-02-11T07:14:54.110402
PRD-000365,VND-004,SKU-28607,DELUXE RESISTANCE BANDS,Discover the ultimate deluxe resistance bands for your needs.,Sports & Outdoors,Team Sports,USD,45.5,14.46,153,23,20.92,1.1,3107,false,"sports-outdoors,team-sports,trending,eco-friendly,bestseller",2020-06-22,2020-09-24,products.csv,2026-02-11T07:14:54.110402
PRD-000009,VND-003,SKU-17665,Premium Cookware Set,Experience the best in home & kitchen with our Premium Cookware Set.,Home & Kitchen,Furniture,USD,583.38,313.75,41,49,21.33,4.8,671,false,"home-kitchen,furniture,eco-friendly,budget-friendly,premium",20-May-2020,2020-12-20,products.csv,2026-02-11T07:14:54.110402
PRD-000022,VND-005,SKU-21359,Smart Workout Leggings,Our Smart Workout Leggings combines style and functionality.,Clothing,Women's Wear,USD,286.13,168.25,181,41,12.41,3.1,4548,false,"clothing,women's-wear,trending,premium,budget-friendly",11-28-2021,2022-03-31,products.csv,2026-02-11T07:14:54.110402
PRD-000210,VND-007,SKU-20085,Deluxe Remote Control Car,High-quality deluxe remote control car perfect for everyday use.,Toys & Games,Educational Toys,USD,118.26,74.97,277,43,15.72,1.3,2751,false,"toys-games,educational-toys,sale,premium,budget-friendly",08-28-2022,2023-03-26,products.csv,2026-02-11T07:14:54.110402
PRD-000453,VND-004,SKU-45824,Essential Swimming Goggles,Discover the ultimate essential swimming goggles for your needs.,Sports & Outdoors,Cycling,USD,983.79,604.82,66,15,10.34,3.5,175,false,"sports-outdoors,cycling,sale",09-23-2022,2022-09-27,products.csv,2026-02-11T07:14:54.110402
PRD-000425,VND-006,SKU-71669,Premium History Book,Premium premium history book designed for maximum performance.,Books & Media,Fiction,USD,43.87,15.52,459,48,-13.18,2.7,5,false,"books-media,fiction,trending,sale",2022-05-09,2022-10-15,products.csv,2026-02-11T07:14:54.110402
PRD-000273,VND-002,SKU-75767,Classic Bluetooth Speaker,Discover the ultimate classic bluetooth speaker for your needs.,Electronics,Smartphones,USD,517.65,344.21,128,10,13.7,5.0,2453,true,"electronics,smartphones,budget-friendly,trending",07-28-2024,2024-12-19,products.csv,2026-02-11T07:14:54.110402
PRD-000327,VND-005,SKU-33486,Modern Casual Sneakers,Experience the best in clothing with our Modern Casual Sneakers.,Clothing,Kids' Wear,USD,713.54,320.72,439,36,3.19,3.0,4144,false,"clothing,kids'-wear,premium,bestseller",17-Apr-2022,2022-12-03,products.csv,2026-02-11T07:14:54.110402
PRD-000241,VND-003,SKU-66670,Smart Coffee Maker,Premium smart coffee maker designed for maximum performance.,Home & Kitchen,Furniture,USD,738.52,249.01,198,42,9.25,3.5,2799,true,"home-kitchen,furniture,new-arrival,premium,budget-friendly",27-Feb-2023,2023-10-22,products.csv,2026-02-11T07:14:54.110402
PRD-000089,VND-001,SKU-39470,Deluxe Webcam HD,Premium deluxe webcam hd designed for maximum performance.,Electronics,Tablets,USD,542.22,352.4,277,12,6.77,4.3,3684,true,"electronics,tablets,budget-friendly,bestseller",2020/03/26,2020-08-07,products.csv,2026-02-11T07:14:54.110402
PRD-000338,VND-002,SKU-36114,Modern Power Bank,High-quality modern power bank perfect for everyday use.,Electronics,Tablets,USD,953.69,649.94,88,41,12.87,4.1,3550,false,"electronics,tablets,eco-friendly,premium",09-28-2024,2025-05-14,products.csv,2026-02-11T07:14:54.110402
PRD-000445,VND-001,SKU-56106,Essential Webcam HD,High-quality essential webcam hd perfect for everyday use.,Electronics,Tablets,USD,964.54,295.38,50,34,9.33,3.0,1687,false,"electronics,tablets,sale",15/01/2021,2022-01-02,products.csv,2026-02-11T07:14:54.110402
PRD-000360,VND-003,SKU-59298,Compact Kitchen Scale,Our Compact Kitchen Scale combines style and functionality.,Home & Kitchen,Decor,USD,875.23,449.67,420,25,1.38,4.5,4241,false,"home-kitchen,decor,sale,trending,eco-friendly",08-23-2024,2025-07-01,products.csv,2026-02-11T07:14:54.110402
PRD-000380,VND-005,SKU-31828,Smart Workout Leggings,Discover the ultimate smart workout leggings for your needs.,Clothing,Footwear,USD,540.64,205.11,46,20,0.6,1.2,4388,true,"clothing,footwear,new-arrival,sale,budget-friendly",11-13-2021,2022-06-03,products.csv,2026-02-11T07:14:54.110402
PRD-000206,VND-003,SKU-78389,DELUXE KITCHEN SCALE,High-quality deluxe kitchen scale perfect for everyday use.,Home & Kitchen,Cookware,USD,494.31,154.94,222,43,10.76,1.2,3230,true,"home-kitchen,cookware,budget-friendly,bestseller,trending",26/04/2023,2023-12-27,products.csv,2026-02-11T07:14:54.110402
PRD-000160,VND-002,SKU-50908,Compact Webcam HD,Our Compact Webcam HD combines style and functionality. - Special: 中文,Electronics,Headphones,USD,936.84,284.4,341,12,7.54,2.1,4760,false,"electronics,headphones,premium,eco-friendly",19/08/2020,2021-08-07,products.csv,2026-02-11T07:14:54.110402
PRD-000404,VND-003,SKU-79761,Premium Food Processor,Premium premium food processor designed for maximum performance. - Special: piñata,Home & Kitchen,Storage,USD,700.74,331.18,271,11,14.08,3.3,2325,false,"home-kitchen,storage,trending,new-arrival,budget-friendly",08-20-2021,2022-05-31,products.csv,2026-02-11T07:14:54.110402
PRD-000446,VND-001,SKU-53352,ADVANCED USB HUB,Our ADVANCED USB HUB combines style and functionality.,Electronics,Smartwatches,USD,984.55,456.52,451,10,3.63,4.5,3406,true,"electronics,smartwatches,sale,new-arrival",25-Oct-2023,2024-05-23,products.csv,2026-02-11T07:14:54.110402
PRD-000201,VND-001,SKU-50283,Smart Bluetooth Speaker,Discover the ultimate smart bluetooth speaker for your needs.,Electronics,Smartwatches,USD,822.52,498.19,411,47,12.48,2.3,1420,false,"electronics,smartwatches,bestseller",2021/11/21,2022-05-11,products.csv,2026-02-11T07:14:54.110402
PRD-000469,VND-001,SKU-39559,Ultra Smart Watch,High-quality ultra smart watch perfect for everyday use.,Electronics,Smartwatches,USD,483.9,146.55,391,15,-18.92,1.1,4764,false,"electronics,smartwatches,budget-friendly,new-arrival,trending",2020/02/18,2020-08-24,products.csv,2026-02-11T07:14:54.110402
PRD-000149,VND-007,SKU-48568,Modern Dollhouse,Discover the ultimate modern dollhouse for your needs.,Toys & Games,Puzzles,USD,346.56,191.81,394,24,17.39,2.9,1883,true,"toys-games,puzzles,sale,eco-friendly",2021/11/26,2022-05-06,products.csv,2026-02-11T07:14:54.110402
PRD-000011,VND-005,SKU-24029,Classic Wool Sweater,High-quality classic wool sweater perfect for everyday use. - Special: 中文,Clothing,Women's Wear,USD,744.98,444.37,433,45,6.67,1.5,3503,true,"clothing,women's-wear,bestseller",2023/07/23,2024-05-05,products.csv,2026-02-11T07:14:54.110402
PRD-000226,VND-006,SKU-96670,Professional Cookbook,Our Professional Cookbook combines style and functionality. - Special: über,Books & Media,Entertainment,USD,251.78,132.98,336,30,4.33,3.4,4690,true,"books-media,entertainment,bestseller,premium",09-Mar-2023,2023-04-28,products.csv,2026-02-11T07:14:54.110402
PRD-000204,VND-001,SKU-37471,Deluxe Wireless Headphones,Our Deluxe Wireless Headphones combines style and functionality.,Electronics,Smartwatches,USD,440.31,269.29,263,30,13.48,4.0,1865,false,"electronics,smartwatches,premium",2021/04/26,2021-06-15,products.csv,2026-02-11T07:14:54.110402
PRD-000385,VND-001,SKU-31783,Essential Power Bank,Our Essential Power Bank combines style and functionality.,Electronics,Cameras,USD,205.38,73.24,-8,43,12.23,3.5,1674,true,"electronics,cameras,sale,eco-friendly,premium",06-10-2022,2023-04-20,products.csv,2026-02-11T07:14:54.110402
PRD-000378,VND-003,SKU-90396,Deluxe Water Filter,Discover the ultimate deluxe water filter for your needs.,Home & Kitchen,Decor,USD,386.48,180.81,248,38,7.57,1.4,2665,true,"home-kitchen,decor,trending,bestseller,new-arrival",2023/07/14,2023-11-17,products.csv,2026-02-11T07:14:54.110402
PRD-000370,VND-001,SKU-13346,Compact Monitor Stand,Experience the best in electronics with our Compact Monitor Stand.,Electronics,Laptops,USD,115.16,59.37,76,17,9.53,5.0,4323,true,"electronics,laptops,trending,premium,eco-friendly",2023-08-22,2023-09-17,products.csv,2026-02-11T07:14:54.110402
PRD-000280,VND-003,SKU-48554,Premium Kitchen Scale,Discover the ultimate premium kitchen scale for your needs.,Home & Kitchen,Bedding,USD,132.9,76.57,345,38,,3.9,429,true,"home-kitchen,bedding,bestseller",2022-06-24,2023-04-26,products.csv,2026-02-11T07:14:54.110402
PRD-000277,VND-007,SKU-50600,Smart Outdoor Play Set,Discover the ultimate smart outdoor play set for your needs.,Toys & Games,Action Figures,USD,437.87,211.96,3,46,12.61,3.1,320,false,"toys-games,action-figures,premium,trending",2022-07-01,2022-08-16,products.csv,2026-02-11T07:14:54.110402
PRD-000040,VND-002,SKU-43408,Professional Bluetooth Speaker,High-quality professional bluetooth speaker perfect for everyday use.,Electronics,Headphones,USD,380.55,246.31,284,13,2.5,4.5,2356,true,"electronics,headphones,sale,bestseller",24-Feb-2023,2023-12-28,products.csv,2026-02-11T07:14:54.110402
PRD-000257,VND-005,SKU-85963,ESSENTIAL WORKOUT LEGGINGS,Our ESSENTIAL WORKOUT LEGGINGS combines style and functionality.,Clothing,Women's Wear,USD,449.78,160.85,223,26,,4.9,734,true,"clothing,women's-wear,trending,premium",19-Feb-2020,2020-05-07,products.csv,2026-02-11T07:14:54.110402
PRD-000135,VND-003,SKU-97862,Professional Blender Pro,High-quality professional blender pro perfect for everyday use.,Home & Kitchen,Storage,$,633.21,207.8,481,24,24.41,1.2,2118,true,"home-kitchen,storage,trending,premium",06/11/2023,2024-06-01,products.csv,2026-02-11T07:14:54.110402
PRD-000152,VND-001,SKU-52655,Modern Tablet Pro,Our Modern Tablet Pro combines style and functionality.,Electronics,Headphones,USD,367.98,230.24,214,27,8.64,3.3,1931,false,"electronics,headphones,budget-friendly,trending",02-01-2022,2022-11-12,products.csv,2026-02-11T07:14:54.110402
PRD-000173,VND-005,SKU-29025,Professional Dress Shirt,Our Professional Dress Shirt combines style and functionality.,Clothing,Footwear,USD,659.66,399.08,15,49,4.68,1.8,2186,true,"clothing,footwear,eco-friendly,new-arrival,budget-friendly",2022/04/27,2023-03-03,products.csv,2026-02-11T07:14:54.110402
PRD-000207,VND-008,SKU-11628,Advanced Hair Dryer,Premium advanced hair dryer designed for maximum performance.,Beauty & Personal Care,Skincare,US$,696.22,383.43,235,50,0.5,4.5,11,false,"beauty-personal-care,skincare,trending",10-Mar-2024,2025-01-25,products.csv,2026-02-11T07:14:54.110402
PRD-000033,VND-005,SKU-70981,Deluxe Wool Sweater,Premium deluxe wool sweater designed for maximum performance.,Clothing,Kids' Wear,USD,902.19,278.57,154,35,24.05,3.3,2248,true,"clothing,kids'-wear,budget-friendly,premium,bestseller",2022/02/26,2022-03-02,products.csv,2026-02-11T07:14:54.110402
PRD-000108,VND-006,SKU-51879,ADVANCED TRAVEL GUIDE,Premium advanced travel guide designed for maximum performance.,Books & Media,Non-Fiction,USD,176.2,77.61,402,34,5.32,4.5,830,true,"books-media,non-fiction,premium,budget-friendly,new-arrival",2020-01-03,2020-09-04,products.csv,2026-02-11T07:14:54.110402
PRD-000381,VND-006,SKU-42598,Compact Bluetooth Speaker,High-quality compact bluetooth speaker perfect for everyday use.,,,USD,940.6,606.49,323,14,1.15,2.5,605,true,"premium,budget-friendly,trending",2021-05-21,2022-02-03,products.csv,2026-02-11T07:14:54.110402
PRD-000493,VND-009,SKU-34382,Classic Protein Powder,Experience the best in health & wellness with our Classic Protein Powder.,Health & Wellness,Medical Supplies,USD,236.79,77.42,379,16,19.6,4.2,2204,false,"health-wellness,medical-supplies,bestseller,trending,eco-friendly",2023/01/27,2023-04-28,products.csv,2026-02-11T07:14:54.110402
PRD-000408,VND-003,SKU-19154,Compact Knife Set,Premium compact knife set designed for maximum performance.,Home & Kitchen,Decor,USD,16.8,10.61,61,12,10.49,3.9,2976,true,"home-kitchen,decor,eco-friendly,premium,trending",28-May-2023,2023-12-18,products.csv,2026-02-11T07:14:54.110402
PRD-000346,VND-001,SKU-16440,Modern Tablet Pro,High-quality modern tablet pro perfect for everyday use.,Electronics,Tablets,USD,652.13,221.99,348,24,13.29,3.3,3314,true,"electronics,tablets,bestseller,new-arrival",2021-05-24,2021-12-10,products.csv,2026-02-11T07:14:54.110402
PRD-000287,VND-001,SKU-64502,Deluxe Gaming Mouse,Premium deluxe gaming mouse designed for maximum performance.,Electronics,Headphones,USD,940.87,474.05,471,41,,4.1,3016,false,"electronics,headphones,premium",04/03/2023,2024-02-23,products.csv,2026-02-11T07:14:54.110402
PRD-000291,VND-001,SKU-10951,Modern Power Bank,High-quality modern power bank perfect for everyday use.,Electronics,Smartphones,USD,381.9,184.37,161,35,10.79,4.5,1137,true,"electronics,smartphones,bestseller,eco-friendly,sale",2022/01/09,2022-01-22,products.csv,2026-02-11T07:14:54.110402
PRD-000161,VND-003,SKU-75525,Premium Cookware Set,Premium premium cookware set designed for maximum performance.,Home & Kitchen,Cookware,USD,100.48,40.22,162,12,13.46,1.1,3975,true,"home-kitchen,cookware,eco-friendly,sale",06-02-2024,2025-05-29,products.csv,2026-02-11T07:14:54.110402
PRD-000350,VND-004,SKU-54993,Smart Fitness Tracker,Experience the best in sports & outdoors with our Smart Fitness Tracker.,Sports & Outdoors,Cycling,USD,835.82,402.48,76,23,12.52,2.2,2318,true,"sports-outdoors,cycling,bestseller",16-Aug-2021,2022-06-15,products.csv,2026-02-11T07:14:54.110402
PRD-000192,VND-002,SKU-96997,Smart Gaming Mouse,Premium smart gaming mouse designed for maximum performance.,Electronics,Headphones,USD,960.8,301.82,232,48,,4.9,2490,true,"electronics,headphones,bestseller,premium",18-Aug-2022,2023-06-02,products.csv,2026-02-11T07:14:54.110402
PRD-000274,VND-007,SKU-29566,Classic Science Kit,Premium classic science kit designed for maximum performance.,Toys & Games,Outdoor Toys,USD,866.8,308.22,174,18,13.86,2.8,2503,false,"toys-games,outdoor-toys,budget-friendly,premium",03/10/2021,2021-10-07,products.csv,2026-02-11T07:14:54.110402
PRD-000237,VND-001,SKU-49650,Compact Wireless Headphones,Our Compact Wireless Headphones combines style and functionality.,Electronics,Cameras,USD,977.74,585.79,67,37,12.64,1.2,2317,true,"electronics,cameras,budget-friendly,sale,eco-friendly",25-Dec-2023,2024-05-07,products.csv,2026-02-11T07:14:54.110402
PRD-000125,VND-003,SKU-17686,Smart Knife Set,Premium smart knife set designed for maximum performance.,Home & Kitchen,Appliances,USD,981.74,551.73,14,10,4.61,2.6,4299,true,"home-kitchen,appliances,eco-friendly,new-arrival,sale",13/09/2024,2025-07-05,products.csv,2026-02-11T07:14:54.110402
PRD-000247,VND-006,SKU-47022,Ultra Biography,Our Ultra Biography combines style and functionality.,Books & Media,Non-Fiction,USD,693.78,217.01,120,14,19.86,1.6,2766,true,"books-media,non-fiction,eco-friendly",2020-04-06,2020-11-12,products.csv,2026-02-11T07:14:54.110402
PRD-000184,VND-003,SKU-27395,COMPACT AIR FRYER,Our COMPACT AIR FRYER combines style and functionality. - Special: 中文,Home & Kitchen,Bedding,USD,213.13,81.04,44,28,23.32,2.2,2266,false,"home-kitchen,bedding,budget-friendly,trending",2020-04-04,2021-01-01,products.csv,2026-02-11T07:14:54.110402
PRD-000065,VND-008,SKU-45842,Essential Nail Polish Set,Experience the best in beauty & personal care with our Essential Nail Polish Set.,Beauty & Personal Care,Fragrances,USD,294.9,104.66,177,49,7.33,3.2,4807,true,"beauty-personal-care,fragrances,bestseller",09-05-2023,2024-01-05,products.csv,2026-02-11T07:14:54.110402
PRD-000239,VND-003,SKU-86765,Smart Smart Watch,Discover the ultimate smart smart watch for your needs.,,,USD,220.26,73.22,13,40,19.23,1.4,3719,true,"eco-friendly,premium",2023-10-25,2024-09-10,products.csv,2026-02-11T07:14:54.110402
PRD-000047,VND-006,SKU-54350,Advanced Cookbook,Discover the ultimate advanced cookbook for your needs.,Books & Media,Entertainment,USD,682.1,239.81,493,15,9.73,4.7,2536,true,"books-media,entertainment,premium,sale",23/11/2024,2025-09-05,products.csv,2026-02-11T07:14:54.110402
